# This file was written from pixieBinParser2.py and was
# parsed from Proximity_scan_120814_0042.bin. The file has been reformatted.
# It was written on May 18, 2015


# pixieBinParser2.py was written by Anders Priest.


Time		E0	E1	E2	E3	E4	E5	E6	E7	

955698860406	239.0	615.0	2300.0	10514.0	0.0	0.0	0.0	0.0	
955700067714	45.0	29.0	54.0	31.0	0.0	0.0	0.0	0.0	
955701817050	3201.0	722.0	485.0	384.0	0.0	0.0	0.0	0.0	
955701948825	16978.0	4179.0	1271.0	430.0	0.0	0.0	0.0	0.0	
955705984408	19.0	67.0	234.0	1233.0	0.0	0.0	0.0	0.0	
955706452420	46.0	3.0	4.0	26.0	0.0	0.0	0.0	0.0	
955708558222	1575.0	9701.0	3009.0	842.0	0.0	0.0	0.0	0.0	
955709144355	-10.0	12.0	14.0	14.0	0.0	0.0	0.0	0.0	
955709166789	-9.0	16.0	93.0	868.0	0.0	0.0	0.0	0.0	
955710873872	1.0	-7.0	4.0	37.0	0.0	0.0	0.0	0.0	
955711668981	-16.0	-4.0	-3.0	-8.0	0.0	0.0	0.0	0.0	
955712266110	446.0	1562.0	270.0	73.0	0.0	0.0	0.0	0.0	
955713470085	-17.0	-12.0	11.0	-9.0	0.0	0.0	0.0	0.0	
955713513528	839.0	194.0	53.0	63.0	0.0	0.0	0.0	0.0	
955714097846	6.0	-6.0	-15.0	-19.0	0.0	0.0	0.0	0.0	
955717740168	43.0	370.0	323.0	49.0	0.0	0.0	0.0	0.0	
955719504261	29.0	-2.0	19.0	41.0	0.0	0.0	0.0	0.0	
955719535948	20.0	-41.0	10.0	22.0	0.0	0.0	0.0	0.0	
955719840900	45.0	42.0	62.0	22.0	0.0	0.0	0.0	0.0	
955721775798	-30.0	0.0	29.0	21.0	0.0	0.0	0.0	0.0	
955721828684	28.0	68.0	143.0	930.0	0.0	0.0	0.0	0.0	
955722843552	1083.0	1672.0	371.0	144.0	0.0	0.0	0.0	0.0	
955723466743	-26.0	-3.0	8.0	4.0	0.0	0.0	0.0	0.0	
955724512175	16.0	46.0	35.0	18.0	0.0	0.0	0.0	0.0	
955725787016	14.0	3.0	2.0	-28.0	0.0	0.0	0.0	0.0	
955726455016	51.0	170.0	915.0	404.0	0.0	0.0	0.0	0.0	
955727337791	723.0	173.0	59.0	-21.0	0.0	0.0	0.0	0.0	
955727557269	20.0	10.0	-5.0	-9.0	0.0	0.0	0.0	0.0	
955728342488	4.0	17.0	-4.0	9.0	0.0	0.0	0.0	0.0	
955728989765	10.0	12.0	50.0	45.0	0.0	0.0	0.0	0.0	
955730704153	12.0	-32.0	-2.0	-3.0	0.0	0.0	0.0	0.0	
955730759431	-1.0	41.0	68.0	805.0	0.0	0.0	0.0	0.0	
955731836398	1577.0	250.0	81.0	42.0	0.0	0.0	0.0	0.0	
955731905399	3529.0	1850.0	405.0	111.0	0.0	0.0	0.0	0.0	
955732711500	30.0	4.0	18.0	4.0	0.0	0.0	0.0	0.0	
955733129804	78.0	408.0	1580.0	3025.0	0.0	0.0	0.0	0.0	
955733362196	-18.0	-14.0	-2.0	-30.0	0.0	0.0	0.0	0.0	
955734059380	22.0	14.0	14.0	26.0	0.0	0.0	0.0	0.0	
955734229965	83.0	183.0	1498.0	336.0	0.0	0.0	0.0	0.0	
955735743208	-27.0	15.0	77.0	868.0	0.0	0.0	0.0	0.0	
955737457640	389.0	1584.0	2630.0	7355.0	0.0	0.0	0.0	0.0	
955738061257	19.0	26.0	84.0	847.0	0.0	0.0	0.0	0.0	
955738207157	11.0	44.0	98.0	738.0	0.0	0.0	0.0	0.0	
955738849460	71.0	25.0	8.0	12.0	0.0	0.0	0.0	0.0	
955738956609	7.0	76.0	115.0	861.0	0.0	0.0	0.0	0.0	
955739943551	6252.0	1202.0	356.0	99.0	0.0	0.0	0.0	0.0	
955741179809	-4.0	-31.0	-11.0	-5.0	0.0	0.0	0.0	0.0	
955741661812	523.0	144.0	54.0	19.0	0.0	0.0	0.0	0.0	
955744789301	-27.0	4.0	-23.0	-26.0	0.0	0.0	0.0	0.0	
955745700776	45.0	-20.0	-21.0	10.0	0.0	0.0	0.0	0.0	
955745897061	23.0	48.0	83.0	301.0	0.0	0.0	0.0	0.0	
955746481914	179.0	38.0	24.0	-204.0	0.0	0.0	0.0	0.0	
955747982976	341.0	181.0	132.0	165.0	0.0	0.0	0.0	0.0	
955749703159	18.0	-7.0	-12.0	29.0	0.0	0.0	0.0	0.0	
955750096613	36.0	158.0	430.0	3518.0	0.0	0.0	0.0	0.0	
955752084605	75.0	185.0	489.0	369.0	0.0	0.0	0.0	0.0	
955752424821	7.0	2.0	-6.0	-3.0	0.0	0.0	0.0	0.0	
955753042608	1951.0	434.0	105.0	51.0	0.0	0.0	0.0	0.0	
955755298305	706.0	3207.0	1708.0	723.0	0.0	0.0	0.0	0.0	
955755377364	4.0	37.0	34.0	16.0	0.0	0.0	0.0	0.0	
955756388075	76.0	118.0	443.0	1049.0	0.0	0.0	0.0	0.0	
955756366211	3.0	-1.0	105.0	880.0	0.0	0.0	0.0	0.0	
955756957779	11.0	-32.0	-15.0	-13.0	0.0	0.0	0.0	0.0	
955757166402	-10.0	37.0	-20.0	-19.0	0.0	0.0	0.0	0.0	
955758612659	569.0	109.0	18.0	9.0	0.0	0.0	0.0	0.0	
955760250028	31.0	31.0	26.0	6.0	0.0	0.0	0.0	0.0	
955760319131	110.0	106.0	71.0	73.0	0.0	0.0	0.0	0.0	
955760380871	8.0	4.0	-28.0	-29.0	0.0	0.0	0.0	0.0	
955760670235	28.0	-5.0	13.0	24.0	0.0	0.0	0.0	0.0	
955761413671	40.0	32.0	38.0	25.0	0.0	0.0	0.0	0.0	
955762670010	721.0	435.0	106.0	22.0	0.0	0.0	0.0	0.0	
955764222552	-1.0	-5.0	35.0	23.0	0.0	0.0	0.0	0.0	
955764666054	-6.0	4.0	81.0	834.0	0.0	0.0	0.0	0.0	
955765676980	-12.0	37.0	67.0	870.0	0.0	0.0	0.0	0.0	
955769023275	28.0	43.0	31.0	29.0	0.0	0.0	0.0	0.0	
955770101081	30.0	4.0	8.0	-9.0	0.0	0.0	0.0	0.0	
955770476345	17.0	22.0	27.0	43.0	0.0	0.0	0.0	0.0	
955771200523	39.0	29.0	129.0	923.0	0.0	0.0	0.0	0.0	
955771859241	25.0	55.0	52.0	34.0	0.0	0.0	0.0	0.0	
955774315460	-37.0	-10.0	13.0	-39.0	0.0	0.0	0.0	0.0	
955775125541	38.0	42.0	33.0	18.0	0.0	0.0	0.0	0.0	
955775565789	-21.0	-8.0	-13.0	-20.0	0.0	0.0	0.0	0.0	
955775943239	6.0	68.0	305.0	500.0	0.0	0.0	0.0	0.0	
955776031648	1481.0	723.0	235.0	98.0	0.0	0.0	0.0	0.0	
955776356243	24.0	45.0	27.0	32.0	0.0	0.0	0.0	0.0	
955777197585	17.0	52.0	238.0	1320.0	0.0	0.0	0.0	0.0	
955777367285	-7.0	4.0	15.0	21.0	0.0	0.0	0.0	0.0	
955778080734	5.0	86.0	154.0	400.0	0.0	0.0	0.0	0.0	
955778240266	19.0	-22.0	0.0	-6.0	0.0	0.0	0.0	0.0	
955779160357	60.0	13.0	8.0	15.0	0.0	0.0	0.0	0.0	
955780018369	4.0	11.0	-4.0	-18.0	0.0	0.0	0.0	0.0	
955780553514	35.0	46.0	37.0	234.0	0.0	0.0	0.0	0.0	
955781009573	331.0	2591.0	485.0	148.0	0.0	0.0	0.0	0.0	
955781750116	101.0	463.0	357.0	71.0	0.0	0.0	0.0	0.0	
955784477698	-2.0	15.0	91.0	869.0	0.0	0.0	0.0	0.0	
955784933253	-11.0	1.0	24.0	0.0	0.0	0.0	0.0	0.0	
955785069923	46.0	9.0	20.0	34.0	0.0	0.0	0.0	0.0	
955786170608	5.0	-45.0	18.0	15.0	0.0	0.0	0.0	0.0	
955786356389	-27.0	-36.0	-14.0	-24.0	0.0	0.0	0.0	0.0	
955786417146	-27.0	-40.0	-33.0	-69.0	0.0	0.0	0.0	0.0	
955787200006	22.0	37.0	111.0	899.0	0.0	0.0	0.0	0.0	
955787295468	573.0	390.0	118.0	8.0	0.0	0.0	0.0	0.0	
955789682527	-15.0	-17.0	24.0	-10.0	0.0	0.0	0.0	0.0	
955793217558	-32.0	11.0	4.0	12.0	0.0	0.0	0.0	0.0	
955793262531	17.0	14.0	1.0	3.0	0.0	0.0	0.0	0.0	
955794227977	3.0	42.0	18.0	23.0	0.0	0.0	0.0	0.0	
955795959705	27.0	23.0	88.0	874.0	0.0	0.0	0.0	0.0	
955796775431	739.0	1529.0	297.0	132.0	0.0	0.0	0.0	0.0	
955796744244	28.0	-2.0	12.0	26.0	0.0	0.0	0.0	0.0	
955798638963	25.0	12.0	-33.0	-3.0	0.0	0.0	0.0	0.0	
955799794241	135.0	411.0	754.0	131.0	0.0	0.0	0.0	0.0	
955800093691	-8.0	32.0	-27.0	-16.0	0.0	0.0	0.0	0.0	
955800828831	49.0	12.0	95.0	872.0	0.0	0.0	0.0	0.0	
955801462926	-8.0	36.0	171.0	1147.0	0.0	0.0	0.0	0.0	
955802414959	41.0	88.0	336.0	2506.0	0.0	0.0	0.0	0.0	
955806656914	30.0	50.0	112.0	859.0	0.0	0.0	0.0	0.0	
955808250953	88.0	387.0	724.0	149.0	0.0	0.0	0.0	0.0	
955808626180	-23.0	-15.0	-36.0	-15.0	0.0	0.0	0.0	0.0	
955809710398	4.0	39.0	-4.0	3.0	0.0	0.0	0.0	0.0	
955810958443	-25.0	35.0	94.0	494.0	0.0	0.0	0.0	0.0	
955811568767	141.0	71.0	-12.0	14.0	0.0	0.0	0.0	0.0	
955812173650	-29.0	-19.0	-9.0	-49.0	0.0	0.0	0.0	0.0	
955812591104	8.0	19.0	-13.0	4.0	0.0	0.0	0.0	0.0	
955812766880	15.0	60.0	110.0	877.0	0.0	0.0	0.0	0.0	
955813394442	-11.0	-18.0	34.0	21.0	0.0	0.0	0.0	0.0	
955813514440	-21.0	-28.0	-12.0	-21.0	0.0	0.0	0.0	0.0	
955815076311	-20.0	-14.0	26.0	106.0	0.0	0.0	0.0	0.0	
955815191213	8.0	-33.0	5.0	-29.0	0.0	0.0	0.0	0.0	
955815700016	1401.0	226.0	94.0	82.0	0.0	0.0	0.0	0.0	
955815804677	-22.0	19.0	92.0	685.0	0.0	0.0	0.0	0.0	
955816437099	10.0	33.0	94.0	356.0	0.0	0.0	0.0	0.0	
955816957299	-6.0	2.0	-20.0	-15.0	0.0	0.0	0.0	0.0	
955817110933	-19.0	0.0	-24.0	-7.0	0.0	0.0	0.0	0.0	
955818779681	83.0	121.0	118.0	193.0	0.0	0.0	0.0	0.0	
955821864919	6.0	21.0	40.0	17.0	0.0	0.0	0.0	0.0	
955824037600	40.0	16.0	30.0	34.0	0.0	0.0	0.0	0.0	
955824382745	-10.0	-16.0	-29.0	-29.0	0.0	0.0	0.0	0.0	
955825238524	1.0	18.0	38.0	188.0	0.0	0.0	0.0	0.0	
955825811903	-20.0	-1.0	-8.0	-8.0	0.0	0.0	0.0	0.0	
955826111700	23.0	-25.0	3.0	-27.0	0.0	0.0	0.0	0.0	
955826508223	1047.0	598.0	140.0	38.0	0.0	0.0	0.0	0.0	
955827173484	30.0	-31.0	9.0	-1.0	0.0	0.0	0.0	0.0	
955828075073	745.0	950.0	247.0	100.0	0.0	0.0	0.0	0.0	
955828804942	530.0	646.0	159.0	38.0	0.0	0.0	0.0	0.0	
955828914005	68.0	397.0	297.0	56.0	0.0	0.0	0.0	0.0	
955829245576	237.0	1063.0	1213.0	973.0	0.0	0.0	0.0	0.0	
955831902063	8.0	-19.0	-16.0	-28.0	0.0	0.0	0.0	0.0	
955832102094	18.0	47.0	105.0	806.0	0.0	0.0	0.0	0.0	
955835740757	3.0	36.0	16.0	17.0	0.0	0.0	0.0	0.0	
955836966310	12.0	-17.0	33.0	26.0	0.0	0.0	0.0	0.0	
955838582907	28.0	46.0	5.0	-14.0	0.0	0.0	0.0	0.0	
955841037591	13.0	-9.0	-15.0	-33.0	0.0	0.0	0.0	0.0	
955841553947	18.0	5.0	12.0	-8.0	0.0	0.0	0.0	0.0	
955842121763	4.0	6.0	12.0	-1.0	0.0	0.0	0.0	0.0	
955842671310	20.0	21.0	130.0	857.0	0.0	0.0	0.0	0.0	
955843224144	32.0	51.0	112.0	886.0	0.0	0.0	0.0	0.0	
955843414649	-14.0	38.0	100.0	423.0	0.0	0.0	0.0	0.0	
955843644905	190.0	732.0	732.0	206.0	0.0	0.0	0.0	0.0	
955848138570	8.0	50.0	115.0	918.0	0.0	0.0	0.0	0.0	
955848270340	1570.0	608.0	129.0	31.0	0.0	0.0	0.0	0.0	
955848506809	51.0	6.0	-5.0	11.0	0.0	0.0	0.0	0.0	
955848873729	-23.0	-1.0	111.0	722.0	0.0	0.0	0.0	0.0	
955849745205	-15.0	7.0	-5.0	14.0	0.0	0.0	0.0	0.0	
955850380867	56.0	82.0	96.0	225.0	0.0	0.0	0.0	0.0	
955850710330	53.0	75.0	97.0	265.0	0.0	0.0	0.0	0.0	
955853335278	-8.0	23.0	66.0	201.0	0.0	0.0	0.0	0.0	
955853537667	21.0	97.0	163.0	461.0	0.0	0.0	0.0	0.0	
955853955045	2921.0	754.0	285.0	144.0	0.0	0.0	0.0	0.0	
955854503789	70.0	8.0	61.0	37.0	0.0	0.0	0.0	0.0	
955857612577	58.0	87.0	176.0	916.0	0.0	0.0	0.0	0.0	
955858360728	54.0	78.0	100.0	849.0	0.0	0.0	0.0	0.0	
955858925570	18.0	1.0	-2.0	9.0	0.0	0.0	0.0	0.0	
955861721845	40.0	38.0	141.0	506.0	0.0	0.0	0.0	0.0	
955861787696	51.0	121.0	478.0	1804.0	0.0	0.0	0.0	0.0	
955861936155	178.0	548.0	133.0	93.0	0.0	0.0	0.0	0.0	
955862144764	2276.0	1508.0	414.0	139.0	0.0	0.0	0.0	0.0	
955864871608	-2.0	14.0	106.0	770.0	0.0	0.0	0.0	0.0	
955866449286	-13.0	42.0	112.0	619.0	0.0	0.0	0.0	0.0	
955866884639	590.0	140.0	16.0	10.0	0.0	0.0	0.0	0.0	
955868276405	-68.0	2.0	28.0	24.0	0.0	0.0	0.0	0.0	
955868459127	90.0	79.0	127.0	273.0	0.0	0.0	0.0	0.0	
955871903469	15.0	26.0	23.0	13.0	0.0	0.0	0.0	0.0	
955872458782	-2.0	39.0	-4.0	-11.0	0.0	0.0	0.0	0.0	
955872540800	285.0	244.0	241.0	216.0	0.0	0.0	0.0	0.0	
955872550138	-79.0	-8.0	-28.0	-30.0	0.0	0.0	0.0	0.0	
955873652430	338.0	1464.0	218.0	53.0	0.0	0.0	0.0	0.0	
955874734106	6.0	-1.0	28.0	16.0	0.0	0.0	0.0	0.0	
955876350050	1229.0	295.0	148.0	84.0	0.0	0.0	0.0	0.0	
955877184946	10.0	35.0	99.0	829.0	0.0	0.0	0.0	0.0	
955879103664	-18.0	0.0	-4.0	331.0	0.0	0.0	0.0	0.0	
955881731195	-4.0	-5.0	-18.0	-51.0	0.0	0.0	0.0	0.0	
955882377453	10.0	26.0	28.0	22.0	0.0	0.0	0.0	0.0	
955883000387	14.0	-3.0	-12.0	-23.0	0.0	0.0	0.0	0.0	
955883067194	46.0	288.0	1681.0	914.0	0.0	0.0	0.0	0.0	
955883528724	661.0	136.0	76.0	69.0	0.0	0.0	0.0	0.0	
955883716265	7.0	0.0	12.0	1.0	0.0	0.0	0.0	0.0	
955884659998	-32.0	-2.0	11.0	-19.0	0.0	0.0	0.0	0.0	
955887829376	27.0	17.0	68.0	193.0	0.0	0.0	0.0	0.0	
955888587313	24.0	56.0	142.0	380.0	0.0	0.0	0.0	0.0	
955890021530	20.0	-8.0	-31.0	-30.0	0.0	0.0	0.0	0.0	
955893106031	2194.0	593.0	267.0	184.0	0.0	0.0	0.0	0.0	
955893736678	7.0	12.0	99.0	770.0	0.0	0.0	0.0	0.0	
955893991045	34.0	0.0	31.0	31.0	0.0	0.0	0.0	0.0	
955894198066	37.0	0.0	37.0	16.0	0.0	0.0	0.0	0.0	
955894530527	2210.0	461.0	115.0	31.0	0.0	0.0	0.0	0.0	
955895592888	16.0	188.0	57.0	42.0	0.0	0.0	0.0	0.0	
955898432984	-30.0	3.0	81.0	854.0	0.0	0.0	0.0	0.0	
955900139272	33.0	37.0	60.0	234.0	0.0	0.0	0.0	0.0	
955901671482	-47.0	-19.0	-41.0	-6.0	0.0	0.0	0.0	0.0	
955902353597	-36.0	-20.0	-41.0	-38.0	0.0	0.0	0.0	0.0	
955902430515	-7.0	45.0	199.0	966.0	0.0	0.0	0.0	0.0	
955904280816	-18.0	-7.0	59.0	9.0	0.0	0.0	0.0	0.0	
955905413427	1.0	8.0	124.0	250.0	0.0	0.0	0.0	0.0	
955905608037	567.0	272.0	227.0	163.0	0.0	0.0	0.0	0.0	
955906991999	-21.0	-3.0	60.0	392.0	0.0	0.0	0.0	0.0	
955908064295	-2.0	0.0	48.0	15.0	0.0	0.0	0.0	0.0	
955910235867	58.0	359.0	1068.0	4087.0	0.0	0.0	0.0	0.0	
955911084686	23.0	60.0	134.0	881.0	0.0	0.0	0.0	0.0	
955911442065	1509.0	3950.0	955.0	273.0	0.0	0.0	0.0	0.0	
955911600283	79.0	127.0	118.0	405.0	0.0	0.0	0.0	0.0	
955912329129	21.0	71.0	91.0	316.0	0.0	0.0	0.0	0.0	
955914052765	691.0	505.0	132.0	23.0	0.0	0.0	0.0	0.0	
955915420348	-22.0	9.0	106.0	865.0	0.0	0.0	0.0	0.0	
955917465536	-19.0	-10.0	-6.0	-28.0	0.0	0.0	0.0	0.0	
955917995431	57.0	39.0	216.0	1240.0	0.0	0.0	0.0	0.0	
955919188961	188.0	419.0	1286.0	6024.0	0.0	0.0	0.0	0.0	
955920751181	174.0	707.0	848.0	202.0	0.0	0.0	0.0	0.0	
955920805895	-14.0	10.0	106.0	863.0	0.0	0.0	0.0	0.0	
955921969281	9.0	12.0	202.0	896.0	0.0	0.0	0.0	0.0	
955922573353	23.0	3.0	10.0	-3.0	0.0	0.0	0.0	0.0	
955922898042	10767.0	16523.0	3823.0	1227.0	0.0	0.0	0.0	0.0	
955923177505	328.0	61.0	19.0	1.0	0.0	0.0	0.0	0.0	
955923193374	511.0	527.0	177.0	133.0	0.0	0.0	0.0	0.0	
955924042239	-19.0	25.0	93.0	884.0	0.0	0.0	0.0	0.0	
955925093360	-4.0	53.0	24.0	4.0	0.0	0.0	0.0	0.0	
955925177549	241.0	155.0	147.0	121.0	0.0	0.0	0.0	0.0	
955926038318	91.0	382.0	1673.0	821.0	0.0	0.0	0.0	0.0	
955926803371	25.0	1.0	-10.0	-2.0	0.0	0.0	0.0	0.0	
955928403102	-9.0	-12.0	-6.0	-15.0	0.0	0.0	0.0	0.0	
955928974403	-42.0	-15.0	-12.0	-201.0	0.0	0.0	0.0	0.0	
955929745856	-8.0	1.0	2.0	-205.0	0.0	0.0	0.0	0.0	
955932796579	108.0	139.0	410.0	3241.0	0.0	0.0	0.0	0.0	
955934910558	-20.0	44.0	108.0	811.0	0.0	0.0	0.0	0.0	
955935131272	26.0	26.0	18.0	-8.0	0.0	0.0	0.0	0.0	
955937087545	16.0	12.0	-12.0	-10.0	0.0	0.0	0.0	0.0	
955938843097	31.0	42.0	51.0	40.0	0.0	0.0	0.0	0.0	
955940115668	22.0	20.0	1.0	9.0	0.0	0.0	0.0	0.0	
955940333666	0.0	-16.0	61.0	860.0	0.0	0.0	0.0	0.0	
955940453882	45.0	30.0	96.0	898.0	0.0	0.0	0.0	0.0	
955942495557	71.0	37.0	105.0	891.0	0.0	0.0	0.0	0.0	
955943924275	-1.0	11.0	-6.0	-14.0	0.0	0.0	0.0	0.0	
955944871352	61.0	-23.0	-39.0	-25.0	0.0	0.0	0.0	0.0	
955945622556	35.0	-5.0	63.0	217.0	0.0	0.0	0.0	0.0	
955946625368	21.0	27.0	7.0	40.0	0.0	0.0	0.0	0.0	
955948593988	76.0	251.0	714.0	3964.0	0.0	0.0	0.0	0.0	
955948736599	127.0	99.0	147.0	373.0	0.0	0.0	0.0	0.0	
955948755427	55.0	95.0	283.0	1189.0	0.0	0.0	0.0	0.0	
955948946830	-69.0	-22.0	60.0	856.0	0.0	0.0	0.0	0.0	
955949274367	86.0	39.0	105.0	878.0	0.0	0.0	0.0	0.0	
955950280803	2.0	-14.0	24.0	-1.0	0.0	0.0	0.0	0.0	
955950801633	2.0	0.0	4.0	-19.0	0.0	0.0	0.0	0.0	
955951364051	1.0	16.0	41.0	-10.0	0.0	0.0	0.0	0.0	
955951440153	-6.0	-1.0	16.0	24.0	0.0	0.0	0.0	0.0	
955952276281	-9.0	17.0	-19.0	-9.0	0.0	0.0	0.0	0.0	
955952673895	18.0	46.0	176.0	748.0	0.0	0.0	0.0	0.0	
955953856244	34.0	92.0	530.0	271.0	0.0	0.0	0.0	0.0	
955954094609	42.0	46.0	18.0	46.0	0.0	0.0	0.0	0.0	
955954523917	34.0	120.0	149.0	244.0	0.0	0.0	0.0	0.0	
955954821782	9.0	-5.0	-10.0	-5.0	0.0	0.0	0.0	0.0	
955954959278	-27.0	-35.0	-46.0	-25.0	0.0	0.0	0.0	0.0	
955957565387	31.0	102.0	209.0	1010.0	0.0	0.0	0.0	0.0	
955957735912	713.0	2406.0	2285.0	1278.0	0.0	0.0	0.0	0.0	
955958433648	-24.0	13.0	9.0	17.0	0.0	0.0	0.0	0.0	
955959710081	110.0	112.0	356.0	547.0	0.0	0.0	0.0	0.0	
955963482375	-2.0	-27.0	-3.0	-7.0	0.0	0.0	0.0	0.0	
955964748632	42.0	82.0	133.0	933.0	0.0	0.0	0.0	0.0	
955966384533	33.0	49.0	182.0	528.0	0.0	0.0	0.0	0.0	
955968606463	6.0	32.0	16.0	31.0	0.0	0.0	0.0	0.0	
955968581370	1777.0	168.0	101.0	58.0	0.0	0.0	0.0	0.0	
955969739320	-96.0	5.0	-13.0	13.0	0.0	0.0	0.0	0.0	
955971812989	-27.0	2.0	-13.0	6.0	0.0	0.0	0.0	0.0	
955972965597	26508.0	13829.0	3989.0	1493.0	0.0	0.0	0.0	0.0	
955974354826	3.0	28.0	4.0	20.0	0.0	0.0	0.0	0.0	
955975494387	4262.0	452.0	176.0	97.0	0.0	0.0	0.0	0.0	
955976410271	-10.0	0.0	15.0	-6.0	0.0	0.0	0.0	0.0	
955976609934	18.0	15.0	36.0	16.0	0.0	0.0	0.0	0.0	
955978752747	63.0	46.0	116.0	813.0	0.0	0.0	0.0	0.0	
955979485547	173.0	724.0	430.0	87.0	0.0	0.0	0.0	0.0	
955979804814	453.0	143.0	51.0	40.0	0.0	0.0	0.0	0.0	
955981376156	-11.0	-23.0	-18.0	-18.0	0.0	0.0	0.0	0.0	
955981855102	1.0	10.0	-9.0	-3.0	0.0	0.0	0.0	0.0	
955982183569	58.0	77.0	178.0	927.0	0.0	0.0	0.0	0.0	
955982438737	9.0	53.0	135.0	886.0	0.0	0.0	0.0	0.0	
955982588623	651.0	98.0	-2.0	21.0	0.0	0.0	0.0	0.0	
955983685528	1.0	2.0	100.0	823.0	0.0	0.0	0.0	0.0	
955984117534	46.0	51.0	100.0	755.0	0.0	0.0	0.0	0.0	
955985177405	178.0	1119.0	204.0	83.0	0.0	0.0	0.0	0.0	
955985532327	27.0	25.0	114.0	813.0	0.0	0.0	0.0	0.0	
955985867679	73.0	20.0	51.0	14.0	0.0	0.0	0.0	0.0	
955986971968	-15.0	6.0	-44.0	-24.0	0.0	0.0	0.0	0.0	
955987267989	47.0	88.0	103.0	246.0	0.0	0.0	0.0	0.0	
955987928225	42.0	13.0	8.0	13.0	0.0	0.0	0.0	0.0	
955989612797	-14.0	-4.0	1.0	-13.0	0.0	0.0	0.0	0.0	
955990292697	-1.0	-5.0	9.0	41.0	0.0	0.0	0.0	0.0	
955991370501	7.0	48.0	101.0	818.0	0.0	0.0	0.0	0.0	
955991742389	8.0	13.0	20.0	17.0	0.0	0.0	0.0	0.0	
955994764338	14.0	2.0	2.0	4.0	0.0	0.0	0.0	0.0	
955995948615	884.0	290.0	238.0	218.0	0.0	0.0	0.0	0.0	
955996530541	-214.0	-199.0	3.0	1.0	0.0	0.0	0.0	0.0	
955996694946	1243.0	458.0	320.0	308.0	0.0	0.0	0.0	0.0	
955996973652	5.0	-33.0	-3.0	-24.0	0.0	0.0	0.0	0.0	
955999122827	2.0	-4.0	-18.0	-31.0	0.0	0.0	0.0	0.0	
955999172801	15.0	-20.0	104.0	746.0	0.0	0.0	0.0	0.0	
955999496739	-34.0	-55.0	-32.0	1.0	0.0	0.0	0.0	0.0	
956000915122	-41.0	30.0	59.0	779.0	0.0	0.0	0.0	0.0	
956002185214	88.0	83.0	47.0	64.0	0.0	0.0	0.0	0.0	
956002954373	-3.0	-21.0	22.0	-2.0	0.0	0.0	0.0	0.0	
956004489625	19.0	-8.0	-7.0	4.0	0.0	0.0	0.0	0.0	
956005109868	-4.0	13.0	-1.0	-14.0	0.0	0.0	0.0	0.0	
956005483701	-14.0	-33.0	-24.0	-8.0	0.0	0.0	0.0	0.0	
956005909823	1.0	12.0	1.0	13.0	0.0	0.0	0.0	0.0	
956007694676	1340.0	664.0	165.0	33.0	0.0	0.0	0.0	0.0	
956010835894	27.0	33.0	11.0	28.0	0.0	0.0	0.0	0.0	
956010936408	49.0	70.0	22.0	63.0	0.0	0.0	0.0	0.0	
956011956756	62.0	147.0	876.0	267.0	0.0	0.0	0.0	0.0	
956012262715	25.0	69.0	183.0	1347.0	0.0	0.0	0.0	0.0	
956014175918	33.0	10.0	21.0	19.0	0.0	0.0	0.0	0.0	
956015009182	-19.0	-15.0	12.0	29.0	0.0	0.0	0.0	0.0	
956016272772	71.0	115.0	196.0	1660.0	0.0	0.0	0.0	0.0	
956016877304	25.0	30.0	52.0	45.0	0.0	0.0	0.0	0.0	
956017235959	-1.0	0.0	-19.0	19.0	0.0	0.0	0.0	0.0	
956018098885	-17.0	-16.0	-43.0	5.0	0.0	0.0	0.0	0.0	
956019052270	18.0	54.0	160.0	384.0	0.0	0.0	0.0	0.0	
956019203965	146.0	437.0	3673.0	412.0	0.0	0.0	0.0	0.0	
956019258921	5.0	-12.0	-12.0	1.0	0.0	0.0	0.0	0.0	
956019465015	531.0	2269.0	4471.0	538.0	0.0	0.0	0.0	0.0	
956019533149	-219.0	-195.0	220.0	768.0	0.0	0.0	0.0	0.0	
956020734837	20.0	-215.0	3.0	2.0	0.0	0.0	0.0	0.0	
956020748898	22.0	-213.0	-13.0	21.0	0.0	0.0	0.0	0.0	
956020932846	51.0	-212.0	86.0	310.0	0.0	0.0	0.0	0.0	
956023261723	10.0	-209.0	28.0	5.0	0.0	0.0	0.0	0.0	
956023713231	12.0	-202.0	85.0	847.0	0.0	0.0	0.0	0.0	
956023959965	36.0	-207.0	20.0	62.0	0.0	0.0	0.0	0.0	
956024307503	-4.0	-227.0	-27.0	-9.0	0.0	0.0	0.0	0.0	
956025211433	48.0	-218.0	34.0	56.0	0.0	0.0	0.0	0.0	
956025678975	-1.0	-200.0	1.0	-14.0	0.0	0.0	0.0	0.0	
956026424832	60.0	30.0	52.0	44.0	0.0	0.0	0.0	0.0	
956027320054	-3.0	16.0	65.0	810.0	0.0	0.0	0.0	0.0	
956027339990	8.0	28.0	121.0	733.0	0.0	0.0	0.0	0.0	
956028646330	13.0	-23.0	8.0	18.0	0.0	0.0	0.0	0.0	
956028781536	524.0	97.0	28.0	0.0	0.0	0.0	0.0	0.0	
956029443560	3336.0	518.0	196.0	145.0	0.0	0.0	0.0	0.0	
956029757340	12.0	33.0	-6.0	-9.0	0.0	0.0	0.0	0.0	
956031438381	24.0	-12.0	34.0	149.0	0.0	0.0	0.0	0.0	
